depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-001642,0.1342258105689966,SCC-3,Non-Hodgkin Lymphoma,Lymphoid,False,GPC3
ACH-001691,0.2502866243026495,UPCI-SCC-029A,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,GPC3
ACH-001692,0.1429419530026166,UPCI-SCC-040,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,GPC3
ACH-001842,0.0576812662455454,MGH-ICC2,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,GPC3
ACH-001850,0.1364895460848332,G415,Intracholecystic Papillary Neoplasm,Biliary Tract,False,GPC3
ACH-001853,0.0625567283681128,KMCH-1,Hepatocellular Carcinoma plus Intrahepatic Cholangiocarcinoma,Liver,False,GPC3
ACH-001970,0.0236776686686002,MM253,Melanoma,Skin,False,GPC3
ACH-001991,-0.06902302664068,NZOV9,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,GPC3
ACH-002030,0.3034426113833088,Sa3,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,GPC3
ACH-002044,0.1838989340641937,HSQ-89,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,GPC3
ACH-002062,-0.0523652127827968,SLVL,Mature B-Cell Neoplasms,Lymphoid,False,GPC3
ACH-002116,0.0647316914974491,EW-22,Ewing Sarcoma,Bone,False,GPC3
ACH-002210,0.1141444031977661,ARH-77,Non-Cancerous,Myeloid,False,GPC3
ACH-002464,0.0996474079791599,RPE1-ss6,Non-Cancerous,Eye,False,GPC3
ACH-002647,0.1897842197749127,CCC-5,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,GPC3
ACH-002680,0.113968957751505,170-MG-BA,Diffuse Glioma,CNS/Brain,False,GPC3
ACH-003176,0.1752711464139199,NRH-GCT1,Osteosarcoma,Bone,False,GPC3
ACH-000014,0.2206345357777529,Hs 294T,Melanoma,Skin,False,GPC3
ACH-000019,0.0009719396763286,MCF7,Invasive Breast Carcinoma,Breast,False,GPC3
ACH-000035,0.0556151121328432,NCI-H1650,Non-Small Cell Lung Cancer,Lung,False,GPC3
ACH-000042,0.046513829845224,Panc 02.03,Pancreatic Adenocarcinoma,Pancreas,False,GPC3
ACH-000074,0.0864936666257471,KU812,Myeloproliferative Neoplasms,Myeloid,False,GPC3
ACH-000114,0.1576066002904639,SU.86.86,Pancreatic Adenocarcinoma,Pancreas,False,GPC3
ACH-000127,0.1423236568661965,SLR 20,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,GPC3
ACH-000128,0.1906030885768403,LN-319,Diffuse Glioma,CNS/Brain,False,GPC3
ACH-000133,0.1420249210093762,Hs 729,Non-Cancerous,Fibroblast,False,GPC3
ACH-000153,0.1196269764514465,NCI-H2052,Pleural Mesothelioma,Pleura,False,GPC3
ACH-000164,0.0756238111569752,PANC-1,Pancreatic Adenocarcinoma,Pancreas,False,GPC3
ACH-000176,0.1849345823424267,LOU-NH91,Non-Small Cell Lung Cancer,Lung,False,GPC3
ACH-000189,-0.0032461541093204,RCC10RGB,Renal Cell Carcinoma,Kidney,False,GPC3
ACH-000208,0.2722756952947038,U-178,Diffuse Glioma,CNS/Brain,False,GPC3
ACH-000210,0.1893674430252067,CADO-ES1,Ewing Sarcoma,Bone,False,GPC3
ACH-000242,0.2561647110578755,RT4,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,GPC3
ACH-000251,0.0527789687097971,NCI-H2887,Non-Small Cell Lung Cancer,Lung,False,GPC3
ACH-000288,0.0076955691464377,BT-549,Invasive Breast Carcinoma,Breast,False,GPC3
ACH-000325,0.1687112501709951,SNU-620,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,GPC3
ACH-000331,0.139394459526028,IST-MES2,Pleural Mesothelioma,Pleura,False,GPC3
ACH-000356,0.0848714748980439,MKN-45,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,GPC3
ACH-000398,-0.0875951582022277,RI-1,Mature B-Cell Neoplasms,Lymphoid,False,GPC3
ACH-000470,-0.0860377171798596,SW1463,Colorectal Adenocarcinoma,Bowel,False,GPC3
ACH-000476,0.1571361784301504,JHH-4,Hepatocellular Carcinoma,Liver,False,GPC3
ACH-000480,-0.0297168754869909,HuH-7,Hepatocellular Carcinoma,Liver,False,GPC3
ACH-000489,0.1844567565488967,SW1116,Colorectal Adenocarcinoma,Bowel,False,GPC3
ACH-000545,0.1293010566050991,VM-CUB1,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,GPC3
ACH-000556,0.1908907210901556,SIHA,Cervical Squamous Cell Carcinoma,Cervix,False,GPC3
ACH-000580,0.095250694126584,C32,Melanoma,Skin,False,GPC3
ACH-000596,0.146355786656208,LCLC-97TM1,Non-Small Cell Lung Cancer,Lung,False,GPC3
ACH-000597,0.0185278190122396,TTC-709,Rhabdoid Cancer,Soft Tissue,False,GPC3
ACH-000665,0.1351883045244627,SK-MES-1,Non-Small Cell Lung Cancer,Lung,False,GPC3
ACH-000671,-0.0292875561759858,HuH-6,Hepatoblastoma,Liver,False,GPC3
