depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-000994,-0.0291766044714693,HEC-59,Endometrial Carcinoma,Uterus,False,EGFR
ACH-001228,-0.2914246964139069,UPCI-SCC-152,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,EGFR
ACH-001329,-0.1025510847111181,ANGM-CSS,Diffuse Glioma,CNS/Brain,False,EGFR
ACH-001374,-0.010116416188771,PA-1 [PA1],Ovarian Germ Cell Tumor,Ovary/Fallopian Tube,False,EGFR
ACH-001393,-0.2313844178649767,SUM-190PT,Invasive Breast Carcinoma,Breast,False,EGFR
ACH-001418,-0.4329146345851015,UWB1.289,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,EGFR
ACH-001419,-0.4118850031093468,VP229,Invasive Breast Carcinoma,Breast,False,EGFR
ACH-001497,0.3216696193514595,ESO51,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,EGFR
ACH-001513,-0.4024204806251859,HCA-1,Cervical Adenocarcinoma,Cervix,False,EGFR
ACH-001539,-0.198818232230513,KML-1,Mature B-Cell Neoplasms,Lymphoid,False,EGFR
ACH-001544,-0.4845848033946854,KYAE-1,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,EGFR
ACH-001570,0.0159710818530596,MM426,Melanoma,Skin,False,EGFR
ACH-001603,-0.2261218581469042,NH-12,Neuroblastoma,Peripheral Nervous System,False,EGFR
ACH-001650,-0.4578323342034906,SISO,Cervical Adenocarcinoma,Cervix,False,EGFR
ACH-001675,-0.9360470328993316,TR146,Head and Neck Squamous Cell Carcinoma,Head and Neck,True,EGFR
ACH-001794,0.0550137712320569,93T449,Liposarcoma,Soft Tissue,False,EGFR
ACH-001802,0.0072263163788472,LPS853,Liposarcoma,Soft Tissue,False,EGFR
ACH-001972,-0.0386288808649986,MM473,Melanoma,Skin,False,EGFR
ACH-001993,-0.1003945857623683,NALM-16,B-Cell Acute Lymphoblastic Leukemia,Lymphoid,False,EGFR
ACH-002002,0.0406136073162359,A375 SKIN CJ2,Melanoma,Skin,False,EGFR
ACH-002052,-0.0753157158410035,Lu-139,Lung Neuroendocrine Tumor,Lung,False,EGFR
ACH-002055,-0.2305851107718313,TL-1,Mature B-Cell Neoplasms,Lymphoid,False,EGFR
ACH-002161,-0.2650514134291081,MKN28,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,EGFR
ACH-002263,-0.5899365844249999,KYSE-220,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,True,EGFR
ACH-002284,0.1036814689203344,NB6,Neuroblastoma,Peripheral Nervous System,False,EGFR
ACH-002463,0.077070446007638,RPE1-ss77,Non-Cancerous,Eye,False,EGFR
