depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-002114,0.0509411524257254,EW-16,Ewing Sarcoma,Bone,False,FOLR1
ACH-002179,0.1262621736166236,OCUB-M,Invasive Breast Carcinoma,Breast,False,FOLR1
ACH-002212,-0.0519619082722867,BB30-HNC,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FOLR1
ACH-002243,-0.2868132524441203,HCE-4,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,FOLR1
ACH-002261,-0.0599204340828808,KP-N-YS,Neuroblastoma,Peripheral Nervous System,False,FOLR1
ACH-002304,0.1270942294637274,SK-MG-1,Diffuse Glioma,CNS/Brain,False,FOLR1
ACH-002401,0.1149183743509279,21MT-2,Invasive Breast Carcinoma,Breast,False,FOLR1
ACH-002458,-0.0146317288792287,HT144 SKIN FV1,Melanoma,Skin,False,FOLR1
ACH-002467,0.1335489676989418,RPE1-ss51,Non-Cancerous,Eye,False,FOLR1
ACH-002499,0.2014643534850197,UACC-3199,Invasive Breast Carcinoma,Breast,False,FOLR1
ACH-002531,-0.031676678894373,SNU-2535,Non-Small Cell Lung Cancer,Lung,False,FOLR1
ACH-002533,0.0121912300996809,SNU-482,Renal Cell Carcinoma,Kidney,False,FOLR1
ACH-002681,0.1292876441805283,538-MG-BA,Diffuse Glioma,CNS/Brain,False,FOLR1
ACH-002847,0.0924858259836982,YUHOIN,Melanoma,Skin,False,FOLR1
ACH-000023,0.089533514983422,PA-TU-8988T,Pancreatic Adenocarcinoma,Pancreas,False,FOLR1
ACH-000028,-0.0621201014400224,KPL-1,Invasive Breast Carcinoma,Breast,False,FOLR1
ACH-000047,0.0722551037892673,GCIY,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,FOLR1
ACH-000060,0.2027779030470733,Panc 10.05,Pancreatic Adenocarcinoma,Pancreas,False,FOLR1
ACH-000092,0.0893631182340378,NCI-H2452,Pleural Mesothelioma,Pleura,False,FOLR1
ACH-000137,-0.0495120187150372,8-MG-BA,Diffuse Glioma,CNS/Brain,False,FOLR1
ACH-000145,0.1179915016473764,SK-LMS-1,Leiomyosarcoma,Soft Tissue,False,FOLR1
ACH-000146,-0.0239838794431348,THP-1,Acute Myeloid Leukemia,Myeloid,False,FOLR1
ACH-000147,0.001147605141005,T-47D,Invasive Breast Carcinoma,Breast,False,FOLR1
ACH-000204,-0.1512675948513756,LP-1,Mature B-Cell Neoplasms,Lymphoid,False,FOLR1
ACH-000237,0.0194731894388857,JHOM-1,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,FOLR1
ACH-000238,0.1614076889604913,SCC-4,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FOLR1
ACH-000276,0.2522194783904801,HCC38,Invasive Breast Carcinoma,Breast,False,FOLR1
ACH-000334,0.0752316077691525,DB,Mature B-Cell Neoplasms,Lymphoid,False,FOLR1
ACH-000337,-0.1700448932006555,NCI-H3122,Non-Small Cell Lung Cancer,Lung,False,FOLR1
ACH-000343,0.1472420176331661,NCI-H522,Non-Small Cell Lung Cancer,Lung,False,FOLR1
ACH-000352,-0.1718930177610559,HCC1428,Invasive Breast Carcinoma,Breast,False,FOLR1
ACH-000385,0.1518398717671506,SK-RC-52,Renal Cell Carcinoma,Kidney,False,FOLR1
ACH-000415,0.0351196259646746,BICR 6,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FOLR1
ACH-000436,-0.0591546412729658,OCI-My7,Mature B-Cell Neoplasms,Lymphoid,False,FOLR1
ACH-000438,-0.0581936544069798,Lu-65,Non-Small Cell Lung Cancer,Lung,False,FOLR1
ACH-000461,-0.0739080841493892,SNU-1196,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,FOLR1
ACH-000469,-0.078888196192239,YH-13,Diffuse Glioma,CNS/Brain,False,FOLR1
ACH-000477,0.0476683753472852,Malme-3M,Melanoma,Skin,False,FOLR1
ACH-000487,-0.0288705775871212,F-36P,Acute Myeloid Leukemia,Myeloid,False,FOLR1
ACH-000498,-0.123210220917825,KO52,Acute Myeloid Leukemia,Myeloid,False,FOLR1
ACH-000499,-0.1056130671328142,EW8,Ewing Sarcoma,Bone,False,FOLR1
ACH-000521,0.1730161541920385,NCI-H2030,Non-Small Cell Lung Cancer,Lung,False,FOLR1
ACH-000585,-0.0585461795663414,EPLC-272H,Non-Small Cell Lung Cancer,Lung,False,FOLR1
ACH-000601,0.0353755051746035,MIA PaCa-2,Pancreatic Adenocarcinoma,Pancreas,False,FOLR1
ACH-000630,0.0063340849348066,YD-8,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FOLR1
ACH-000649,0.1315974856408558,786-O,Renal Cell Carcinoma,Kidney,False,FOLR1
ACH-000655,0.0707443923918583,SF268,Diffuse Glioma,CNS/Brain,False,FOLR1
ACH-000682,-0.0162155283949719,SNU-1066,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FOLR1
ACH-000701,-0.1951257089423843,RMUG-S,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,FOLR1
ACH-000736,-0.1302559511229082,SNU-601,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,FOLR1
ACH-000741,0.1744617820335017,U-BLC1,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,FOLR1
ACH-000781,0.0314716436884992,NCI-H2023,Non-Small Cell Lung Cancer,Lung,False,FOLR1
ACH-000792,-0.0043344482073855,BFTC-909,Renal Cell Carcinoma,Kidney,False,FOLR1
ACH-000794,0.1975230528313299,BICR 22,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FOLR1
ACH-000801,0.0644611798317942,Hs 936.T,Melanoma,Skin,False,FOLR1
ACH-000810,0.2337635755499925,SK-MEL-30,Melanoma,Skin,False,FOLR1
ACH-000822,0.1033955255957348,SK-MEL-24,Melanoma,Skin,False,FOLR1
ACH-000835,-0.0331353169213968,GCT,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma,Soft Tissue,False,FOLR1
ACH-000855,0.1760615401634901,KYSE-150,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,FOLR1
ACH-000874,0.0419231241288806,RS4;11,B-Cell Acute Lymphoblastic Leukemia,Lymphoid,False,FOLR1
ACH-000878,0.1153309812871423,HCC-15,Non-Small Cell Lung Cancer,Lung,False,FOLR1
ACH-000900,-0.0965279269766846,NCI-H23,Non-Small Cell Lung Cancer,Lung,False,FOLR1
ACH-000905,-0.0324750990653816,5637,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,FOLR1
ACH-000977,0.1068547967988785,LNCaP clone FGC,Prostate Adenocarcinoma,Prostate,False,FOLR1
ACH-001065,0.169870924768482,Evsa-T,Invasive Breast Carcinoma,Breast,False,FOLR1
ACH-001193,-0.1628952634309348,SK-PN-DW,Ewing Sarcoma,Bone,False,FOLR1
ACH-001232,-0.0482154074118304,UW228,Embryonal Tumor,CNS/Brain,False,FOLR1
ACH-001303,0.0024944809498115,NB-1643,Neuroblastoma,Peripheral Nervous System,False,FOLR1
ACH-001307,-0.0984235813210993,8505C,Anaplastic Thyroid Cancer,Thyroid,False,FOLR1
ACH-001322,0.0501381576958886,CME-1,Synovial Sarcoma,Soft Tissue,False,FOLR1
ACH-001347,0.1894881933559237,H157,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FOLR1
ACH-001382,0.2289659122554327,PACADD-188,Pancreatic Adenocarcinoma,Pancreas,False,FOLR1
ACH-001385,0.1592629227415633,RPMI 2650,"Head and Neck Carcinoma, Other",Head and Neck,False,FOLR1
ACH-001414,0.0048195382988935,UM-UC-6,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,FOLR1
ACH-001431,0.0482207502598572,TC-205,Ewing Sarcoma,Bone,False,FOLR1
ACH-001459,0.0901123589915116,C80,Colorectal Adenocarcinoma,Bowel,False,FOLR1
ACH-001461,0.1159151748675014,C99,Colorectal Adenocarcinoma,Bowel,False,FOLR1
ACH-001481,0.029218566585683,CHLA-90,Neuroblastoma,Peripheral Nervous System,False,FOLR1
ACH-001508,0.1327357995323108,H314,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FOLR1
ACH-001520,0.0189379312128354,HG-3,Non-Cancerous,Lymphoid,False,FOLR1
ACH-001567,-0.109887045784101,MM383,Melanoma,Skin,False,FOLR1
ACH-001630,0.0710518066541387,PEO1,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,FOLR1
ACH-001647,-0.1189092814470439,SHI-1,Acute Myeloid Leukemia,Myeloid,False,FOLR1
ACH-001683,0.1196722248304695,ACC-3133,Invasive Breast Carcinoma,Breast,False,FOLR1
ACH-001793,0.1056204298176588,LPS27,Liposarcoma,Soft Tissue,False,FOLR1
ACH-001814,0.1880720507155429,OS252,Osteosarcoma,Bone,False,FOLR1
ACH-001856,0.0290783396815473,RBE,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,FOLR1
ACH-001961,-0.0576165840456693,MGH-GB2,Intracholecystic Papillary Neoplasm,Biliary Tract,False,FOLR1
ACH-001975,0.3374792354068322,MM576,Melanoma,Skin,False,FOLR1
ACH-001982,-0.0106054362974744,NZM3,Melanoma,Skin,False,FOLR1
ACH-002026,-0.0304376030598196,HHUA,Endometrial Carcinoma,Uterus,False,FOLR1
ACH-002039,-0.0013115485563536,PK-8,Pancreatic Adenocarcinoma,Pancreas,False,FOLR1
ACH-002109,0.1823720406553263,ES8,Ewing Sarcoma,Bone,False,FOLR1
ACH-002278,-0.0832672106634839,NB10,Neuroblastoma,Peripheral Nervous System,False,FOLR1
ACH-002280,0.0733081628645165,NB13,Neuroblastoma,Peripheral Nervous System,False,FOLR1
ACH-002283,-0.0156649710731668,NB5,Neuroblastoma,Peripheral Nervous System,False,FOLR1
ACH-002294,0.2056547166049315,PCI-15A,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FOLR1
ACH-002296,0.1524957072723805,PCI-38,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FOLR1
ACH-002297,0.1608835479632318,PCI-4B,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FOLR1
ACH-002460,0.0738626878174347,HT144 SKIN FV2,Melanoma,Skin,False,FOLR1
ACH-002462,-0.0849604809238295,RPE1-ss48,Non-Cancerous,Eye,False,FOLR1
ACH-002478,0.1363271625899605,BC-2,Mature B-Cell Neoplasms,Lymphoid,False,FOLR1
ACH-002486,0.1564722435134762,MES-OV,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,FOLR1
ACH-002510,0.2313038977513174,M040416,Melanoma,Skin,False,FOLR1
ACH-002523,0.0717912192105761,SNU-739,Hepatocellular Carcinoma,Liver,False,FOLR1
ACH-002535,0.0941095380473996,SNU-254,Colorectal Adenocarcinoma,Bowel,False,FOLR1
ACH-002662,0.0302700451387076,JVE-207,Colorectal Adenocarcinoma,Bowel,False,FOLR1
ACH-002669,0.0631229166515827,KP-363T,Colorectal Adenocarcinoma,Bowel,False,FOLR1
ACH-002677,0.064110073754307,U-2946,Mature B-Cell Neoplasms,Lymphoid,False,FOLR1
ACH-002678,0.0643748006296395,WILL-1,Mature B-Cell Neoplasms,Lymphoid,False,FOLR1
ACH-002693,0.1421626253114432,S462,Nerve Sheath Tumor,Peripheral Nervous System,False,FOLR1
ACH-002834,0.0583677472443492,OS384,Osteosarcoma,Bone,False,FOLR1
ACH-002928,0.0523648614331939,MM100511,Melanoma,Skin,False,FOLR1
ACH-000077,-0.0457733674628143,MJ,Non-Hodgkin Lymphoma,Lymphoid,False,FOLR1
ACH-000101,0.04297025492641,KE-37,T-Lymphoblastic Leukemia/Lymphoma,Lymphoid,False,FOLR1
ACH-000111,0.0473462248795618,HCC1187,Invasive Breast Carcinoma,Breast,False,FOLR1
ACH-000144,-0.3373674833772888,RERF-GC-1B,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,FOLR1
ACH-000148,0.0636356248914857,Hs 578T,Invasive Breast Carcinoma,Breast,False,FOLR1
ACH-000160,0.0260726488945029,BT-12,Embryonal Tumor,CNS/Brain,False,FOLR1
ACH-000191,0.2000097896187238,BHT-101,Anaplastic Thyroid Cancer,Thyroid,False,FOLR1
ACH-000248,0.032879097380911,AU565,Invasive Breast Carcinoma,Breast,False,FOLR1
ACH-000252,0.0933895066517377,LS1034,Colorectal Adenocarcinoma,Bowel,False,FOLR1
ACH-000257,-0.198566405743422,COR-L279,Lung Neuroendocrine Tumor,Lung,False,FOLR1
ACH-000266,-0.0331054074981007,SNU-213,Pancreatic Adenocarcinoma,Pancreas,False,FOLR1
ACH-000290,0.059600875502923,NCI-H209,Lung Neuroendocrine Tumor,Lung,False,FOLR1
ACH-000292,-0.2034325642368516,NCI-H841,SMARCA4-deficient undifferentiated tumor,Lung,False,FOLR1
ACH-000319,-0.1752728939929728,MPP 89,Pleural Mesothelioma,Pleura,False,FOLR1
ACH-000348,0.0417099322055459,RPMI-7951,Melanoma,Skin,False,FOLR1
ACH-000359,0.0293901648952638,MG-63,Osteosarcoma,Bone,False,FOLR1
ACH-000363,0.0250945708035579,SK-MM-2,Mature B-Cell Neoplasms,Lymphoid,False,FOLR1
ACH-000414,0.0184574806417519,NCI-H1944,Non-Small Cell Lung Cancer,Lung,False,FOLR1
ACH-000424,0.0112042631248039,TC-71,Ewing Sarcoma,Bone,False,FOLR1
ACH-000426,-0.0570269290847405,KMS-20,Mature B-Cell Neoplasms,Lymphoid,False,FOLR1
ACH-000445,0.0171954978452321,KNS-60,Diffuse Glioma,CNS/Brain,False,FOLR1
ACH-000446,0.1261777370262575,KP-N-SI9s,Neuroblastoma,Peripheral Nervous System,False,FOLR1
