depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-001654,-0.0523969554283154,SK-GT-4,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,CD19
ACH-001676,-0.0794822635332773,Ty-82,"Head and Neck Carcinoma, Other",Head and Neck,False,CD19
ACH-001709,-1.5129897702927442,WSU-NHL,Mature B-Cell Neoplasms,Lymphoid,True,CD19
ACH-001736,-0.1333859083674102,HB1119,B-Cell Acute Lymphoblastic Leukemia,Lymphoid,False,CD19
ACH-001745,-0.0116431832286767,RhJT,Rhabdomyosarcoma,Soft Tissue,False,CD19
ACH-001858,-0.1367689019914036,SSP-25,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,CD19
ACH-001863,-0.2710694324549785,TKKK,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,CD19
ACH-001864,-0.0367974467253712,YSCCC,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,CD19
ACH-001959,0.0275613406308521,CC-LP-1,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,CD19
ACH-001992,-0.0606614368250125,ONE58,Pleural Mesothelioma,Pleura,False,CD19
ACH-002021,-0.4413773742548239,T3M-3,Gestational Trophoblastic Disease,Uterus,False,CD19
ACH-002025,-0.2415578528281272,TT1TKB,Colorectal Adenocarcinoma,Bowel,False,CD19
ACH-002033,-0.0698033048530761,HMMME,Pleural Mesothelioma,Pleura,False,CD19
ACH-002048,-0.1149989241567375,RMS-YM,Rhabdomyosarcoma,Soft Tissue,False,CD19
ACH-002080,-0.2265827412442647,TN-2,Neuroblastoma,Peripheral Nervous System,False,CD19
ACH-002105,-0.1588124387921117,ES4,Ewing Sarcoma,Bone,False,CD19
ACH-002119,-0.1082404848944746,EW-7,Ewing Sarcoma,Bone,False,CD19
ACH-002156,0.0691954738050366,LC-1-sq,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-002230,0.0168719987804168,D-542MG,Diffuse Glioma,CNS/Brain,False,CD19
ACH-002234,-0.4305327564934931,DOK,"Head and Neck Carcinoma, Other",Head and Neck,False,CD19
ACH-002250,-0.0605897093275592,JHU-022,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,CD19
ACH-002251,0.0303373368978333,JHU-029,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,CD19
ACH-002461,-0.0353939173264456,RVH421 SKIN FV1,Melanoma,Skin,False,CD19
ACH-002709,-0.0469861496074468,CMS,Acute Myeloid Leukemia,Myeloid,False,CD19
ACH-002925,-0.0416911854321129,UPMM3,Ocular Melanoma,Eye,False,CD19
ACH-000030,-0.1161502074777938,PC-14,Non-Small Cell Lung Cancer,Lung,False,CD19
