depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-002465,-0.0393969989823002,RPE1-ss119,Non-Cancerous,Eye,False,NECTIN4
ACH-002475,-0.1192114185133225,HAP1,Myeloproliferative Neoplasms,Myeloid,False,NECTIN4
ACH-002508,-0.1548228255315234,WM3211,Melanoma,Skin,False,NECTIN4
ACH-002522,0.0476125317953263,SNU-2292,Non-Small Cell Lung Cancer,Lung,False,NECTIN4
ACH-002524,-0.0130930359236124,SNU-251,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,NECTIN4
ACH-002544,-0.1416178951984746,SNU-1750,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,NECTIN4
ACH-003177,-0.1043071441555164,NRH-UPS1,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma,Soft Tissue,False,NECTIN4
ACH-000012,-0.258343853274142,HCC-827,Non-Small Cell Lung Cancer,Lung,False,NECTIN4
ACH-000039,0.156174354987647,SK-N-MC,Ewing Sarcoma,Bone,False,NECTIN4
ACH-000055,-0.0251899208311561,D283 Med,Embryonal Tumor,CNS/Brain,False,NECTIN4
ACH-000070,0.0213829908345698,697,B-Cell Acute Lymphoblastic Leukemia,Lymphoid,False,NECTIN4
ACH-000085,-0.3023764169187518,T3M-4,Pancreatic Adenocarcinoma,Pancreas,False,NECTIN4
ACH-000106,-0.0919211967513665,JVM-2,Mature B-Cell Neoplasms,Lymphoid,False,NECTIN4
ACH-000124,0.0173879340205924,OCI-LY-19,Mature B-Cell Neoplasms,Lymphoid,False,NECTIN4
ACH-000141,-0.0224704022172331,SNU-308,Intracholecystic Papillary Neoplasm,Biliary Tract,False,NECTIN4
ACH-000161,-0.0617417275019582,COR-L105,Non-Small Cell Lung Cancer,Lung,False,NECTIN4
ACH-000187,-0.3130834402813333,COR-L311,Lung Neuroendocrine Tumor,Lung,False,NECTIN4
ACH-000202,-0.0380917689699401,COLO-320,Colorectal Adenocarcinoma,Bowel,False,NECTIN4
ACH-000222,-0.0749857799735133,AsPC-1,Pancreatic Adenocarcinoma,Pancreas,False,NECTIN4
ACH-000239,0.0493143465132857,HuG1-N,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,NECTIN4
ACH-000249,0.164376221058375,CL-11,Colorectal Adenocarcinoma,Bowel,False,NECTIN4
ACH-000253,0.0210236777991654,COLO 201,Colorectal Adenocarcinoma,Bowel,False,NECTIN4
ACH-000280,-0.3133011706372399,SNU-840,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,NECTIN4
ACH-000291,-0.1198870161521243,OV-90,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,NECTIN4
ACH-000302,-0.0861189502137465,SNU-1077,Endometrial Carcinoma,Uterus,False,NECTIN4
ACH-000318,-0.1641224934595459,TE-10,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,NECTIN4
ACH-000323,-0.0568549744822046,42-MG-BA,Diffuse Glioma,CNS/Brain,False,NECTIN4
ACH-000326,-0.3089849756823118,JURL-MK1,Myeloproliferative Neoplasms,Myeloid,False,NECTIN4
ACH-000329,-0.0073568691190885,CCF-STTG1,Diffuse Glioma,CNS/Brain,False,NECTIN4
ACH-000330,-0.2711722684392408,EFM-19,Invasive Breast Carcinoma,Breast,False,NECTIN4
ACH-000366,-0.201127052641319,SK-N-DZ,Neuroblastoma,Peripheral Nervous System,False,NECTIN4
ACH-000377,-0.1638382172397712,SNU-478,Ampullary Carcinoma,Ampulla of Vater,False,NECTIN4
ACH-000406,-0.1098211428500804,U-937,Acute Myeloid Leukemia,Myeloid,False,NECTIN4
ACH-000430,-0.2538337687746668,TYK-nu,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,NECTIN4
ACH-000433,-0.2812802470452996,Caki-1,Renal Cell Carcinoma,Kidney,False,NECTIN4
ACH-000454,-0.275221955042836,HCC-95,Non-Small Cell Lung Cancer,Lung,False,NECTIN4
