depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-000911,0.0671166951874771,NUGC-3,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,FAP
ACH-000916,0.2414194597732013,NCI-H1573,Non-Small Cell Lung Cancer,Lung,False,FAP
ACH-000947,-0.0341480726364793,OVK18,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,FAP
ACH-000993,-0.0075141914890564,JHUEM-7,Endometrial Carcinoma,Uterus,False,FAP
ACH-001029,0.1224308386983382,CHLA-10,Ewing Sarcoma,Bone,False,FAP
ACH-001190,0.1308717211229086,SK-MEL-2,Melanoma,Skin,False,FAP
ACH-001194,-0.0082799953428209,SK-RC-31,Renal Cell Carcinoma,Kidney,False,FAP
ACH-001278,0.2697443367832093,BIN-67,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,FAP
ACH-001300,0.0494123048438891,CHLA-15,Neuroblastoma,Peripheral Nervous System,False,FAP
ACH-001318,0.0422834701010578,PLC/PRF/5,Hepatocellular Carcinoma,Liver,False,FAP
ACH-001375,-0.0622797750263627,PACADD-119,Pancreatic Adenocarcinoma,Pancreas,False,FAP
ACH-001532,0.0561866378891404,JMU-RTK-2,Rhabdoid Cancer,Kidney,False,FAP
ACH-001568,0.0707887493843395,MM386,Melanoma,Skin,False,FAP
ACH-001578,-0.0397359610079858,NCCIT,Non-Seminomatous Germ Cell Tumor,Testis,False,FAP
ACH-001610,0.0095919286369034,NP 5,Diffuse Glioma,CNS/Brain,False,FAP
ACH-001611,0.2281819909203686,NP 8,Diffuse Glioma,CNS/Brain,False,FAP
ACH-001624,-0.0198469421749339,Onda 9,Diffuse Glioma,CNS/Brain,False,FAP
ACH-001632,0.0830006558020672,PEO4,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,FAP
ACH-001656,0.1526487924453959,SKNO-1,Acute Myeloid Leukemia,Myeloid,False,FAP
ACH-001707,0.1331174496592482,WA-OSEL,Mature B-Cell Neoplasms,Lymphoid,False,FAP
ACH-001735,0.0074601244916952,SEMK2,B-Cell Acute Lymphoblastic Leukemia,Lymphoid,False,FAP
ACH-001804,0.123329537150785,LPS510,Liposarcoma,Soft Tissue,False,FAP
ACH-001835,0.0509203558766611,MGH-ICC10-6,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,FAP
ACH-001841,-0.0047157056154779,MGH-ECC3,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,FAP
ACH-001844,0.1030922095805235,MGH-ICC4,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,FAP
ACH-001986,0.0138053043118275,NZM42,Melanoma,Skin,False,FAP
ACH-001999,0.0318425926092641,950-5-BIK,Pancreatic Adenocarcinoma,Pancreas,False,FAP
ACH-002001,0.0034733721432069,A375 SKIN CJ1,Melanoma,Skin,False,FAP
ACH-002004,0.1056149562316096,UACC62 SKIN CJ1,Melanoma,Skin,False,FAP
ACH-002014,-0.3120742342780896,Mel270,Ocular Melanoma,Eye,False,FAP
ACH-002042,-0.0862175528126586,T3M-5,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FAP
ACH-002061,0.0368848959750177,P2UR/K-562,Myeloproliferative Neoplasms,Myeloid,False,FAP
ACH-002077,-0.2145168578732451,Lu-165,Lung Neuroendocrine Tumor,Lung,False,FAP
ACH-002106,-0.0740450079936983,ES5,Ewing Sarcoma,Bone,False,FAP
ACH-002110,0.0761565543112065,EW-1,Ewing Sarcoma,Bone,False,FAP
ACH-002150,-0.2660012906193667,LB1047-RCC,Renal Cell Carcinoma,Kidney,False,FAP
ACH-002183,-0.1202966713337521,OVMIU,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,FAP
ACH-002186,0.1478352801951651,PL4,Pancreatic Adenocarcinoma,Pancreas,False,FAP
ACH-002229,0.0228405629016502,D-502MG,Diffuse Glioma,CNS/Brain,False,FAP
ACH-002239,-0.0797761489848396,H3118,Salivary Carcinoma,Head and Neck,False,FAP
ACH-002399,-0.0964824507030484,21NT,Invasive Breast Carcinoma,Breast,False,FAP
ACH-002538,0.1637339022094047,SNU-1235,Colorectal Adenocarcinoma,Bowel,False,FAP
ACH-002650,-0.0176250365964164,ETCC-016,Non-Small Cell Lung Cancer,Lung,False,FAP
ACH-002690,0.1262893003499776,OS526,Osteosarcoma,Bone,False,FAP
ACH-002710,0.0883765704869023,MPNST-724,Nerve Sheath Tumor,Peripheral Nervous System,False,FAP
ACH-002711,-0.0709810699223053,UM-HACC-2A,Salivary Carcinoma,Head and Neck,False,FAP
ACH-000017,-0.0118727561709613,SK-BR-3,Invasive Breast Carcinoma,Breast,False,FAP
ACH-000040,0.0233241783498996,U-118 MG,Diffuse Glioma,CNS/Brain,False,FAP
ACH-000041,0.0326994448887826,RD-ES,Ewing Sarcoma,Bone,False,FAP
ACH-000086,0.0131300199369602,ACC-MESO-1,Pleural Mesothelioma,Pleura,False,FAP
ACH-000090,-0.0545049217693477,PC-3,Prostate Adenocarcinoma,Prostate,False,FAP
ACH-000151,0.1049470447527019,JM1,B-Cell Acute Lymphoblastic Leukemia,Lymphoid,False,FAP
ACH-000206,0.0875103825609399,C8166,Non-Cancerous,Lymphoid,False,FAP
ACH-000207,0.0481501256620703,Detroit 562,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FAP
ACH-000219,0.1157954056810574,A-375,Melanoma,Skin,False,FAP
ACH-000231,0.0704715872114463,KALS-1,Diffuse Glioma,CNS/Brain,False,FAP
ACH-000244,0.2209443300127128,DK-MG,Diffuse Glioma,CNS/Brain,False,FAP
ACH-000246,0.0245334430708758,SLR 23,Renal Cell Carcinoma,Kidney,False,FAP
