depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-000810,0.1123936264614211,SK-MEL-30,Melanoma,Skin,False,MET
ACH-000822,0.1005291049790161,SK-MEL-24,Melanoma,Skin,False,MET
ACH-000835,-0.0058900938121413,GCT,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma,Soft Tissue,False,MET
ACH-000855,0.1066518219701655,KYSE-150,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,MET
ACH-000874,-0.0751047701537306,RS4;11,B-Cell Acute Lymphoblastic Leukemia,Lymphoid,False,MET
ACH-000878,0.0406809250440731,HCC-15,Non-Small Cell Lung Cancer,Lung,False,MET
ACH-000900,-0.0082714194434332,NCI-H23,Non-Small Cell Lung Cancer,Lung,False,MET
ACH-000905,0.0614275121991713,5637,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,MET
ACH-000977,0.002252122731279,LNCaP clone FGC,Prostate Adenocarcinoma,Prostate,False,MET
ACH-001065,0.0450319703857493,Evsa-T,Invasive Breast Carcinoma,Breast,False,MET
ACH-001193,0.1510868322583716,SK-PN-DW,Ewing Sarcoma,Bone,False,MET
ACH-001232,0.1752195690641808,UW228,Embryonal Tumor,CNS/Brain,False,MET
ACH-001303,0.0534369659183589,NB-1643,Neuroblastoma,Peripheral Nervous System,False,MET
ACH-001307,-0.0071425258641761,8505C,Anaplastic Thyroid Cancer,Thyroid,False,MET
ACH-001322,0.1439936917624968,CME-1,Synovial Sarcoma,Soft Tissue,False,MET
ACH-001347,0.0568428382555395,H157,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,MET
ACH-001382,-0.0419242116888562,PACADD-188,Pancreatic Adenocarcinoma,Pancreas,False,MET
ACH-001385,0.000402424406391,RPMI 2650,"Head and Neck Carcinoma, Other",Head and Neck,False,MET
ACH-001414,0.1048817653447127,UM-UC-6,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,MET
ACH-001431,0.2114339323770286,TC-205,Ewing Sarcoma,Bone,False,MET
ACH-001459,-0.0666038530166788,C80,Colorectal Adenocarcinoma,Bowel,False,MET
ACH-001461,-0.0561782084342017,C99,Colorectal Adenocarcinoma,Bowel,False,MET
ACH-001481,-0.1022656442757428,CHLA-90,Neuroblastoma,Peripheral Nervous System,False,MET
ACH-001508,-0.0696453106544128,H314,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,MET
ACH-001520,0.0095510373861026,HG-3,Non-Cancerous,Lymphoid,False,MET
ACH-001567,0.1078563769237625,MM383,Melanoma,Skin,False,MET
ACH-001630,0.0097371537996682,PEO1,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,MET
ACH-001647,-0.0263656270184018,SHI-1,Acute Myeloid Leukemia,Myeloid,False,MET
ACH-001683,-0.2409867740203171,ACC-3133,Invasive Breast Carcinoma,Breast,False,MET
ACH-001793,-0.0370764184389854,LPS27,Liposarcoma,Soft Tissue,False,MET
ACH-001814,0.0798303326348714,OS252,Osteosarcoma,Bone,False,MET
ACH-001856,0.0925475594860198,RBE,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,MET
ACH-001961,-0.0120973574864967,MGH-GB2,Intracholecystic Papillary Neoplasm,Biliary Tract,False,MET
ACH-001975,0.2006620095364512,MM576,Melanoma,Skin,False,MET
ACH-001982,-0.1074050258944285,NZM3,Melanoma,Skin,False,MET
ACH-002026,0.0591623232705466,HHUA,Endometrial Carcinoma,Uterus,False,MET
ACH-002039,0.1009736460502313,PK-8,Pancreatic Adenocarcinoma,Pancreas,False,MET
ACH-002109,-0.0366481913984315,ES8,Ewing Sarcoma,Bone,False,MET
ACH-002278,0.0726121830248569,NB10,Neuroblastoma,Peripheral Nervous System,False,MET
ACH-002280,-0.15542044236716,NB13,Neuroblastoma,Peripheral Nervous System,False,MET
ACH-002283,-0.0532920415399582,NB5,Neuroblastoma,Peripheral Nervous System,False,MET
ACH-002294,0.0935925979112799,PCI-15A,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,MET
ACH-002296,0.0017725215577378,PCI-38,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,MET
ACH-002297,0.0181802452754855,PCI-4B,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,MET
ACH-002460,0.0673660472795241,HT144 SKIN FV2,Melanoma,Skin,False,MET
ACH-002462,-0.0076428450712422,RPE1-ss48,Non-Cancerous,Eye,False,MET
ACH-002478,0.0342894691501303,BC-2,Mature B-Cell Neoplasms,Lymphoid,False,MET
ACH-002486,-0.0311172411456074,MES-OV,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,MET
ACH-002510,-0.0481094720968095,M040416,Melanoma,Skin,False,MET
ACH-002523,-0.1842555463676833,SNU-739,Hepatocellular Carcinoma,Liver,False,MET
ACH-002535,-0.0299031977860377,SNU-254,Colorectal Adenocarcinoma,Bowel,False,MET
ACH-002662,0.2181177377934438,JVE-207,Colorectal Adenocarcinoma,Bowel,False,MET
ACH-002669,0.0169333796227994,KP-363T,Colorectal Adenocarcinoma,Bowel,False,MET
ACH-002677,-0.0728453058027239,U-2946,Mature B-Cell Neoplasms,Lymphoid,False,MET
ACH-002678,-0.0911190428352055,WILL-1,Mature B-Cell Neoplasms,Lymphoid,False,MET
ACH-002693,-0.3246244104986006,S462,Nerve Sheath Tumor,Peripheral Nervous System,False,MET
ACH-002834,-0.0815754305165763,OS384,Osteosarcoma,Bone,False,MET
ACH-002928,-0.1456882463294685,MM100511,Melanoma,Skin,False,MET
ACH-000077,-0.2307224657314823,MJ,Non-Hodgkin Lymphoma,Lymphoid,False,MET
ACH-000101,0.0539376455271765,KE-37,T-Lymphoblastic Leukemia/Lymphoma,Lymphoid,False,MET
ACH-000111,0.0487226533635208,HCC1187,Invasive Breast Carcinoma,Breast,False,MET
ACH-000144,-0.3919935768986566,RERF-GC-1B,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,MET
ACH-000148,-0.0296316426988507,Hs 578T,Invasive Breast Carcinoma,Breast,False,MET
ACH-000160,-0.012066866964376,BT-12,Embryonal Tumor,CNS/Brain,False,MET
ACH-000191,0.1067978720674605,BHT-101,Anaplastic Thyroid Cancer,Thyroid,False,MET
ACH-000248,0.0678533325283728,AU565,Invasive Breast Carcinoma,Breast,False,MET
ACH-000252,0.0258438624515074,LS1034,Colorectal Adenocarcinoma,Bowel,False,MET
ACH-000257,0.171784507194528,COR-L279,Lung Neuroendocrine Tumor,Lung,False,MET
ACH-000266,-0.0465917303192307,SNU-213,Pancreatic Adenocarcinoma,Pancreas,False,MET
ACH-000290,0.0261066662399588,NCI-H209,Lung Neuroendocrine Tumor,Lung,False,MET
ACH-000292,-0.1226957590619257,NCI-H841,SMARCA4-deficient undifferentiated tumor,Lung,False,MET
ACH-000319,-0.0297253258701365,MPP 89,Pleural Mesothelioma,Pleura,False,MET
ACH-000348,-0.0551494637600559,RPMI-7951,Melanoma,Skin,False,MET
ACH-000359,-0.0428668719761636,MG-63,Osteosarcoma,Bone,False,MET
ACH-000363,-0.0013358260040307,SK-MM-2,Mature B-Cell Neoplasms,Lymphoid,False,MET
ACH-000414,-0.1180058495016295,NCI-H1944,Non-Small Cell Lung Cancer,Lung,False,MET
ACH-000424,0.0066716534126231,TC-71,Ewing Sarcoma,Bone,False,MET
ACH-000426,-0.0149983778697578,KMS-20,Mature B-Cell Neoplasms,Lymphoid,False,MET
ACH-000445,-0.1586955348148938,KNS-60,Diffuse Glioma,CNS/Brain,False,MET
ACH-000446,0.5567234644581721,KP-N-SI9s,Neuroblastoma,Peripheral Nervous System,False,MET
ACH-000468,0.0030493199695242,PK-45H,Pancreatic Adenocarcinoma,Pancreas,False,MET
ACH-000479,0.1339778667019748,KNS-81,Diffuse Glioma,CNS/Brain,False,MET
ACH-000485,-0.0024734218466545,GSU,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,MET
ACH-000502,0.0154138199890715,TCC-PAN2,Pancreatic Adenocarcinoma,Pancreas,False,MET
ACH-000505,-0.0638171269462314,RKN,Leiomyosarcoma,Soft Tissue,False,MET
