depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-001461,0.2754691184227533,C99,Colorectal Adenocarcinoma,Bowel,False,STEAP1
ACH-001481,-0.0386804242629985,CHLA-90,Neuroblastoma,Peripheral Nervous System,False,STEAP1
ACH-001508,-0.1652894774262519,H314,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,STEAP1
ACH-001520,0.0429465421887125,HG-3,Non-Cancerous,Lymphoid,False,STEAP1
ACH-001567,0.0505117665745935,MM383,Melanoma,Skin,False,STEAP1
ACH-001630,0.0584992945239023,PEO1,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,STEAP1
ACH-001647,0.1539893919932373,SHI-1,Acute Myeloid Leukemia,Myeloid,False,STEAP1
ACH-001683,0.0204349625608952,ACC-3133,Invasive Breast Carcinoma,Breast,False,STEAP1
ACH-001793,0.1328889181893974,LPS27,Liposarcoma,Soft Tissue,False,STEAP1
ACH-001814,-0.0021667457700013,OS252,Osteosarcoma,Bone,False,STEAP1
ACH-001856,0.1270269784243293,RBE,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,STEAP1
ACH-001961,0.0457096940839994,MGH-GB2,Intracholecystic Papillary Neoplasm,Biliary Tract,False,STEAP1
ACH-001975,-0.0261928304692293,MM576,Melanoma,Skin,False,STEAP1
ACH-001982,0.0158016937377925,NZM3,Melanoma,Skin,False,STEAP1
ACH-002026,0.1877717979669412,HHUA,Endometrial Carcinoma,Uterus,False,STEAP1
ACH-002039,0.3357505007625219,PK-8,Pancreatic Adenocarcinoma,Pancreas,False,STEAP1
ACH-002109,,ES8,Ewing Sarcoma,Bone,False,STEAP1
ACH-002278,,NB10,Neuroblastoma,Peripheral Nervous System,False,STEAP1
ACH-002280,,NB13,Neuroblastoma,Peripheral Nervous System,False,STEAP1
ACH-002283,0.0206595431998383,NB5,Neuroblastoma,Peripheral Nervous System,False,STEAP1
ACH-002294,,PCI-15A,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,STEAP1
ACH-002296,,PCI-38,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,STEAP1
ACH-002297,,PCI-4B,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,STEAP1
ACH-002460,0.2224546486021771,HT144 SKIN FV2,Melanoma,Skin,False,STEAP1
ACH-002462,0.2201712326717979,RPE1-ss48,Non-Cancerous,Eye,False,STEAP1
ACH-002478,0.1364207009333562,BC-2,Mature B-Cell Neoplasms,Lymphoid,False,STEAP1
ACH-002486,0.1451433295923832,MES-OV,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,STEAP1
ACH-002510,-0.083474420293162,M040416,Melanoma,Skin,False,STEAP1
ACH-002523,-0.0197127914771338,SNU-739,Hepatocellular Carcinoma,Liver,False,STEAP1
ACH-002535,0.1052061268757342,SNU-254,Colorectal Adenocarcinoma,Bowel,False,STEAP1
ACH-002662,0.3735043501229626,JVE-207,Colorectal Adenocarcinoma,Bowel,False,STEAP1
ACH-002669,0.0702655424187053,KP-363T,Colorectal Adenocarcinoma,Bowel,False,STEAP1
ACH-002677,0.0290290965382775,U-2946,Mature B-Cell Neoplasms,Lymphoid,False,STEAP1
ACH-002678,0.092119215917939,WILL-1,Mature B-Cell Neoplasms,Lymphoid,False,STEAP1
ACH-002693,0.0603207219737628,S462,Nerve Sheath Tumor,Peripheral Nervous System,False,STEAP1
ACH-002834,0.0913403820132488,OS384,Osteosarcoma,Bone,False,STEAP1
ACH-002928,0.4946136619674792,MM100511,Melanoma,Skin,False,STEAP1
ACH-000077,-0.139828701476469,MJ,Non-Hodgkin Lymphoma,Lymphoid,False,STEAP1
ACH-000101,0.2924839503895015,KE-37,T-Lymphoblastic Leukemia/Lymphoma,Lymphoid,False,STEAP1
ACH-000111,0.1776661369788254,HCC1187,Invasive Breast Carcinoma,Breast,False,STEAP1
ACH-000144,,RERF-GC-1B,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,STEAP1
ACH-000148,0.1738315259577795,Hs 578T,Invasive Breast Carcinoma,Breast,False,STEAP1
ACH-000160,0.0674614704215969,BT-12,Embryonal Tumor,CNS/Brain,False,STEAP1
ACH-000191,0.2553444451775697,BHT-101,Anaplastic Thyroid Cancer,Thyroid,False,STEAP1
ACH-000248,0.1051147634583979,AU565,Invasive Breast Carcinoma,Breast,False,STEAP1
ACH-000252,0.2752705198666959,LS1034,Colorectal Adenocarcinoma,Bowel,False,STEAP1
ACH-000257,0.3400206639979319,COR-L279,Lung Neuroendocrine Tumor,Lung,False,STEAP1
ACH-000266,0.132087111173295,SNU-213,Pancreatic Adenocarcinoma,Pancreas,False,STEAP1
ACH-000290,0.0580143244389679,NCI-H209,Lung Neuroendocrine Tumor,Lung,False,STEAP1
ACH-000292,0.3791954039503004,NCI-H841,SMARCA4-deficient undifferentiated tumor,Lung,False,STEAP1
ACH-000319,0.129030088914184,MPP 89,Pleural Mesothelioma,Pleura,False,STEAP1
ACH-000348,0.0534701767712108,RPMI-7951,Melanoma,Skin,False,STEAP1
ACH-000359,-0.0548355854637236,MG-63,Osteosarcoma,Bone,False,STEAP1
ACH-000363,-0.0126788348340268,SK-MM-2,Mature B-Cell Neoplasms,Lymphoid,False,STEAP1
ACH-000414,0.2193519258277395,NCI-H1944,Non-Small Cell Lung Cancer,Lung,False,STEAP1
ACH-000424,-0.0548776792230038,TC-71,Ewing Sarcoma,Bone,False,STEAP1
ACH-000426,-0.0316530117690103,KMS-20,Mature B-Cell Neoplasms,Lymphoid,False,STEAP1
ACH-000445,0.05364137220142,KNS-60,Diffuse Glioma,CNS/Brain,False,STEAP1
ACH-000446,0.2361813269893092,KP-N-SI9s,Neuroblastoma,Peripheral Nervous System,False,STEAP1
ACH-000468,0.1574281820160794,PK-45H,Pancreatic Adenocarcinoma,Pancreas,False,STEAP1
ACH-000479,0.1409234076113096,KNS-81,Diffuse Glioma,CNS/Brain,False,STEAP1
ACH-000485,0.1174101571409277,GSU,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,STEAP1
